stack,track_id,Genotype,area_mean,area_delta_mean,area_delta_max,area_slope,perimeter_mean,perimeter_delta_mean,perimeter_delta_max,perimeter_slope,eccentricity_mean,eccentricity_delta_mean,eccentricity_delta_max,eccentricity_slope,solidity_mean,solidity_delta_mean,solidity_delta_max,solidity_slope,orientation_mean,orientation_delta_mean,orientation_delta_max,orientation_slope
MUT-6.tif,3889,MUT,237.50574712643677,0.46511627906976744,719,3.4977981226098027,75.35027569435822,0.14352495058729794,208.92997820866105,1.0568131821497968,0.7779891335966496,0.0030722304173072894,0.9313506007620025,0.0018287346020157806,0.8219508775653577,-3.33059498981462e-05,0.40023894862604537,-0.002578985734357823,-0.10852013827592748,-0.01244436312688764,3.056581462940521,-0.00022858332095464787
MUT-6.tif,3890,MUT,36.0,0.0,0,,18.692388155425117,0.0,0.0,,0.7406536022400159,0.0,0.0,,0.8571428571428571,0.0,0.0,,-0.5130422762646001,0.0,0.0,
MUT-6.tif,3891,MUT,225.0,0.0,0,,98.39087296526012,0.0,0.0,,0.9746258254332039,0.0,0.0,,0.5769230769230769,0.0,0.0,,-0.9400709903746053,0.0,0.0,
MUT-6.tif,3892,MUT,107.0,7.666666666666667,55,4.799999999999978,47.902543263816604,-2.3684757858670005e-15,21.485281374238568,-1.5242640687119342,0.8880304172581769,-0.02548156991055306,0.13261643235092424,-0.03619505615459041,0.8236722406220751,0.034912280701754374,0.06385448916408665,0.03660231118151031,0.48444872446959236,0.14988290337951793,2.604390029292774,0.3953336159708435
MUT-6.tif,3893,MUT,237.5,91.0,91,90.99999999999997,62.73401871576773,22.071067811865476,22.071067811865476,22.071067811865476,0.3664044768441217,-0.14469868430582972,0.14469868430582972,-0.1446986843058296,0.9036772983114447,-0.06581613508442785,0.06581613508442785,-0.0658161350844278,0.012123356354951653,-1.4440089061917263,1.4440089061917263,-1.4440089061917256
MUT-6.tif,3894,MUT,700.0,0.0,0,,254.9421715174808,0.0,0.0,,0.9853045045070902,0.0,0.0,,0.47619047619047616,0.0,0.0,,-1.0714812232175166,0.0,0.0,
MUT-6.tif,3895,MUT,132.0,0.0,0,,47.79898987322333,0.0,0.0,,0.8413779879663061,0.0,0.0,,0.868421052631579,0.0,0.0,,-1.5173828950577906,0.0,0.0,
MUT-6.tif,3896,MUT,977.0,0.0,0,,240.84776310850236,0.0,0.0,,0.9930932590317939,0.0,0.0,,0.7498081350729087,0.0,0.0,,0.7520351592568244,0.0,0.0,
MUT-6.tif,3897,MUT,217.0,0.0,0,,109.35533905932736,0.0,0.0,,0.9909021873931476,0.0,0.0,,0.6615853658536586,0.0,0.0,,-1.5066014814630495,0.0,0.0,
MUT-6.tif,3898,MUT,88.0,46.0,46,45.99999999999998,37.67766952966368,11.414213562373092,11.414213562373092,11.414213562373087,0.8086306558921126,0.08366435094385649,0.08366435094385649,0.08366435094385652,0.8927861246133451,0.004750331418471032,0.004750331418471032,0.004750331418471032,1.288944108463232,-0.3920666757302067,0.3920666757302067,-0.39206667573020637
MUT-6.tif,3899,MUT,115.0,6.888888888888889,66,2.128514056224895,43.254015126392744,0.8698252360829102,12.035533905932738,0.30653392702140797,0.8468846745246635,-0.011910781043758152,0.294084629326105,-0.0005906597485873739,0.9037711290516921,0.0006119833077938717,0.06737254901960787,-0.0018519462693836974,1.2255102641922975,-0.1012854963788416,1.047323283325472,-0.06804726947021676
MUT-6.tif,3900,MUT,281.3333333333333,-40.5,101,-40.50000000000003,114.3952860750422,-13.606601717798199,32.526911934581165,-13.606601717798231,0.9930806639594764,-0.0002317004272172074,0.0015025179212622142,-0.0002317004272171932,0.8069244992782864,0.03051412872841447,0.03321462813313247,0.030514128728414414,0.8204411182347923,0.016976849409426786,0.035066645248212014,0.016976849409426766
MUT-6.tif,3901,MUT,800.0,0.0,0,,180.0304832720494,0.0,0.0,,0.944466460890811,0.0,0.0,,0.6920415224913494,0.0,0.0,,1.3836297894117757,0.0,0.0,
MUT-6.tif,3902,MUT,298.0,0.0,0,,113.08326112068522,0.0,0.0,,0.973877038140525,0.0,0.0,,0.5687022900763359,0.0,0.0,,-1.2060503576175754,0.0,0.0,
MUT-6.tif,3903,MUT,283.6818181818182,32.142857142857146,471,-0.554046858359939,86.75372551331907,6.946773856852791,123.74011537017762,-0.4461561261839028,0.8981500470042533,0.005210058861151752,0.48430383767164187,-0.004354923892495678,0.8070970216166459,-0.01138453568190649,0.2962962962962963,0.0017113338714488723,0.1752136043541113,0.12464427336325132,2.994509240862736,0.12141353958172481
MUT-6.tif,3904,MUT,292.0,0.0,0,,83.32590180780451,0.0,0.0,,0.953921019037444,0.0,0.0,,0.9012345679012346,0.0,0.0,,0.8671114882193957,0.0,0.0,
MUT-6.tif,3905,MUT,476.75,-6.0,1304,122.09999999999997,143.054085374294,-2.0927248643506573,345.28636328851496,32.645183950935895,0.9099531138817745,-0.015152033401661083,0.1921367476031537,0.005576844698820506,0.7668290813723182,-0.013539271137630279,0.32117054659563593,-0.044302398683430964,1.0924259859560872,0.055677620907209034,0.5934387767724784,-0.005596056781647782
MUT-6.tif,3906,MUT,140.5,-45.0,45,-45.000000000000135,47.577164466275356,-5.414213562373092,5.414213562373092,-5.4142135623731145,0.8545851624145133,0.08149509326870552,0.08149509326870552,0.0814950932687057,0.93245197740113,0.02309604519774011,0.02309604519774011,0.02309604519774004,0.7807648824330247,-0.11837366293716423,0.11837366293716423,-0.11837366293716471
MUT-6.tif,3907,MUT,289.31304347826085,1.6754385964912282,1290,0.1459962466785889,80.18651227572609,0.3491139462563438,256.69343417595167,0.327652600472958,0.7233575226560185,0.004012704176242504,0.6006340696184298,0.0040811894937080595,0.8287300322937479,-0.0002786973853118032,0.321452909908682,-0.0013038330976831338,0.11200542582345209,0.001756168153795128,3.053186472010335,0.009170004748575275
MUT-6.tif,3908,MUT,577.0,-37.2,548,-48.17142857142857,174.5985027567099,-13.726702730475884,147.19595949289328,-17.68867551785623,0.9631934331959902,-0.0005352372926994642,0.0581455488865541,-0.0013961535664340898,0.6322137233467103,0.00911454682348054,0.31690127835660986,0.029387995243027817,-0.8641595979380442,0.012618193623090978,0.2058376661216429,0.01126081515442837
MUT-6.tif,3909,MUT,301.5,55.0,55,55.00000000000014,131.7198231002696,26.905591591021533,26.905591591021533,26.905591591021615,0.9955250044593296,0.0005208543925661058,0.0005208543925661058,0.0005208543925659297,0.8259671853242114,0.001331961009868543,0.001331961009868543,0.0013319610098684901,0.758977784547235,-0.02311621572470568,0.02311621572470568,-0.023116215724705718
MUT-6.tif,3910,MUT,514.0,0.0,0,,113.98275605729691,0.0,0.0,,0.665377418235757,0.0,0.0,,0.7219101123595506,0.0,0.0,,-0.8285851273817044,0.0,0.0,
MUT-6.tif,3911,MUT,240.33333333333334,-22.0,249,-21.999999999999957,72.10085373689718,-0.10355339059327662,55.798989873223334,-0.10355339059326948,0.8296174512975457,0.007735481837338409,0.38596854472988396,0.007735481837338512,0.8848388133886854,-0.016321420441611667,0.06535186015239802,-0.016321420441611653,-1.2093016265000855,-0.03354290151227035,0.5092043174544205,-0.03354290151227046
MUT-6.tif,3912,MUT,564.0,220.0,220,220.00000000000065,126.91473657263636,44.83452377915606,44.83452377915606,44.83452377915615,0.7247924318778591,-0.14107050853234837,0.14107050853234837,-0.1410705085323487,0.8020972854953499,-0.061860474880859995,0.061860474880859995,-0.06186047488086017,1.3886775118685306,0.014976901321822167,0.014976901321822167,0.014976901321822217
MUT-6.tif,3913,MUT,44.5,-7.0,7,-7.000000000000021,25.553300858899107,-1.7928932188134503,1.7928932188134503,-1.7928932188134519,0.8835386090891364,-0.055015243230321365,0.055015243230321365,-0.05501524323032141,0.9067584480600751,-0.06883604505632035,0.06883604505632035,-0.06883604505632039,1.3719191262901187,-0.1913000033597192,0.1913000033597192,-0.19130000335972003
MUT-6.tif,3914,MUT,70.0,0.0,0,,33.89949493661166,0.0,0.0,,0.9259072673100521,0.0,0.0,,0.9333333333333333,0.0,0.0,,-1.4861736442439586,0.0,0.0,
MUT-6.tif,3915,MUT,234.75,0.9787234042553191,363,1.0297804470805179,66.69516440220094,0.3051733138405879,94.5685424949238,0.20101935481789399,0.8672277104772291,0.0021374429982266466,0.3659034069904249,0.006095421545295532,0.9027097024031868,0.0002285867175412686,0.2873618959264569,0.0035297861603470226,-0.48681055358135916,-0.010320814929551834,2.7985232515158662,-0.00120554225320163
MUT-6.tif,3916,MUT,133.0,0.0,0,,50.8700576850888,0.0,0.0,,0.8491032342189645,0.0,0.0,,0.875,0.0,0.0,,-1.3061814489580752,0.0,0.0,
MUT-6.tif,3917,MUT,111.0,0.0,0,,45.24873734152916,0.0,0.0,,0.8739112800758401,0.0,0.0,,0.888,0.0,0.0,,0.8308875343489751,0.0,0.0,
MUT-6.tif,3918,MUT,97.0,0.0,0,,37.798989873223334,0.0,0.0,,0.7780826849952909,0.0,0.0,,0.9065420560747663,0.0,0.0,,1.1097878008688233,0.0,0.0,
MUT-6.tif,3919,MUT,427.0,0.0,0,,107.08326112068522,0.0,0.0,,0.8799198793200201,0.0,0.0,,0.8041431261770244,0.0,0.0,,-1.437139716568544,0.0,0.0,
MUT-6.tif,3920,MUT,218.0,0.0,0,,91.95331880577405,0.0,0.0,,0.9909220199819124,0.0,0.0,,0.8616600790513834,0.0,0.0,,0.8567949711932055,0.0,0.0,
MUT-6.tif,3921,MUT,353.12,23.291666666666668,653,41.82760314341847,89.54178059259131,3.8513543135667816,139.06601717798213,7.255340206277975,0.8775030489048551,0.005857065104989655,0.3369779887322897,0.01409362986382751,0.8883477780607592,0.0025067671799051164,0.13599114064230344,-0.0033512041644423334,0.9249937410977467,-0.006579591711319434,0.5395931813657674,-0.008504604938356026
MUT-6.tif,3922,MUT,214.0,0.0,0,,75.7401153701776,0.0,0.0,,0.9665488663409406,0.0,0.0,,0.8879668049792531,0.0,0.0,,0.801441111665141,0.0,0.0,
MUT-6.tif,3923,MUT,1033.0,120.5,386,120.50000000000017,284.7296654289021,16.29898987322335,97.13098833543773,16.298989873223427,0.9948485845919262,0.0006985605561381503,0.006302253155442861,0.0006985605561382133,0.7223147961117083,0.016165002244165172,0.030528120641535983,0.016165002244165266,0.7535783962139534,0.0009353482269122138,0.005576884721484876,0.0009353482269123349
MUT-6.tif,3924,MUT,136.0,-20.0,20,-19.999999999999993,50.47361107568208,-1.55025253169417,1.55025253169417,-1.550252531694163,0.8927435882503546,-0.010731394589020393,0.010731394589020393,-0.0107313945890203,0.8946612713744941,-0.002088500195796983,0.002088500195796983,-0.002088500195797,0.8850393566568675,-0.28966345335147337,0.28966345335147337,-0.2896634533514732
MUT-6.tif,3925,MUT,270.0,0.0,0,,93.97665940288702,0.0,0.0,,0.9629550877697556,0.0,0.0,,0.7988165680473372,0.0,0.0,,-1.3261474369734616,0.0,0.0,
MUT-6.tif,3926,MUT,308.1,-0.5555555555555556,71,-4.672727272727243,89.87321061434639,-0.8389169479660173,13.207106781186567,-1.4442516072131126,0.952670937725508,-0.0023906971600117974,0.026319150982592854,-0.0010314366999486274,0.8772414656507392,0.0035649444190750915,0.050449045597620534,0.004645143968862191,1.0193646607385267,-0.024353833406112153,0.23376369174527767,-0.01663045596919535
MUT-6.tif,3927,MUT,552.5,141.0,141,140.99999999999963,111.87920266670362,26.27817459305203,26.27817459305203,26.278174593051986,0.7395284468805084,0.03744940545497988,0.03744940545497988,0.03744940545497966,0.8299746437643588,-0.06455876256072779,0.06455876256072779,-0.06455876256072765,1.4574319981697959,-0.05494831459477734,0.05494831459477734,-0.054948314594777295
