stack,track_id,Genotype,num_frames,total_path_length,net_displacement,directionality_ratio,mean_speed,max_speed,n_stationary,persistence_fraction
WT-6.tif,1908,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1909,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1910,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1911,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1912,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1913,WT,15.0,138.07298782269123,7.842884590115848,0.05680245436701509,9.204865854846082,25.469970675464182,1.0,0.05680245436701509
WT-6.tif,1914,WT,2.0,2.7367470625137393,2.7367470625137393,1.0,1.3683735312568697,2.7367470625137393,1.0,1.0
WT-6.tif,1915,WT,10.0,104.99951326482716,27.577111237271453,0.26264037212931785,10.499951326482716,30.978560556674925,1.0,0.26264037212931785
WT-6.tif,1916,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1917,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1918,WT,2.0,4.701448587633636,4.701448587633636,1.0,2.350724293816818,4.701448587633636,1.0,1.0
WT-6.tif,1919,WT,4.0,39.1361177067565,3.7988609223384646,0.09706790414938438,9.784029426689125,18.02539992062443,1.0,0.09706790414938438
WT-6.tif,1920,WT,31.0,702.5520049145796,89.03078959013665,0.12672483882664534,22.66296790047031,54.939600373605806,1.0,0.12672483882664534
WT-6.tif,1921,WT,5.0,58.21399106982473,1.1098849506402797,0.019065604852775496,11.642798213964946,28.959221674163263,1.0,0.019065604852775496
WT-6.tif,1922,WT,6.0,13.975534131489228,7.6107541587229415,0.5445769791062678,2.329255688581538,4.725854605745222,1.0,0.5445769791062678
WT-6.tif,1923,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1924,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1925,WT,12.0,177.12698501674652,26.06722305369047,0.1471668647847528,14.760582084728876,30.966929925264896,1.0,0.1471668647847528
WT-6.tif,1926,WT,13.0,342.88581741519636,28.446834787766495,0.08296299625983235,26.375832108861257,44.719424057631656,1.0,0.08296299625983235
WT-6.tif,1927,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1928,WT,2.0,0.6860697114389323,0.6860697114389323,1.0,0.3430348557194661,0.6860697114389323,1.0,1.0
WT-6.tif,1929,WT,4.0,37.62967398628798,1.9820507168107326,0.052672545542993,9.407418496571996,17.830532809022035,1.0,0.052672545542993
WT-6.tif,1930,WT,7.0,34.396731424850245,20.63898053768338,0.6000273771005042,4.913818774978607,8.522105631820919,1.0,0.6000273771005042
WT-6.tif,1931,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1932,WT,75.0,2468.3273082770024,85.18434572715384,0.03451096029343699,32.911030777026696,71.44006174947897,1.0,0.03451096029343699
WT-6.tif,1933,WT,27.0,986.4464712550731,35.864885071826244,0.03635765965708684,36.53505449092864,67.69007712545789,1.0,0.03635765965708684
WT-6.tif,1934,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1935,WT,5.0,32.662621783947756,9.954300746336507,0.3047612286662367,6.532524356789551,13.111639111872309,1.0,0.3047612286662367
WT-6.tif,1936,WT,6.0,72.8799919157693,31.35914096270834,0.4302846383264082,12.146665319294883,29.797047438821327,1.0,0.4302846383264082
WT-6.tif,1937,WT,3.0,25.859845206041047,20.22014225819366,0.7819127337030652,8.619948402013682,22.694571021646286,1.0,0.7819127337030652
WT-6.tif,1938,WT,24.0,93.43999491193578,3.5701982120445206,0.03820845897315511,3.8933331213306577,7.73965139720936,1.0,0.03820845897315511
WT-6.tif,1939,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1940,WT,7.0,70.74384882914691,1.1182746326582729,0.01580737620537175,10.106264118449559,17.631273434392888,1.0,0.01580737620537175
WT-6.tif,1941,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1942,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1943,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1944,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1945,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1946,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1947,WT,2.0,5.432041461936397,5.432041461936397,1.0,2.7160207309681983,5.432041461936397,1.0,1.0
WT-6.tif,1948,WT,2.0,6.893310024405847,6.893310024405847,1.0,3.4466550122029234,6.893310024405847,1.0,1.0
WT-6.tif,1949,WT,3.0,24.60221393441179,3.67673463769521,0.14944730777064177,8.200737978137264,13.955763778758431,1.0,0.14944730777064177
WT-6.tif,1950,WT,5.0,6.721485941983778,1.2902527072252425,0.19195944443862628,1.3442971883967556,2.4101110132627213,1.0,0.19195944443862628
WT-6.tif,1951,WT,28.0,230.4800977926547,18.417399901116543,0.07990885146918528,8.231432064023382,29.88022958866439,1.0,0.07990885146918528
WT-6.tif,1952,WT,5.0,31.375558439820654,27.020346200328582,0.8611909251640728,6.275111687964131,19.728729424509226,1.0,0.8611909251640728
WT-6.tif,1953,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1954,WT,4.0,30.539559711380193,25.3446812392296,0.8298967463432426,7.634889927845048,24.960143631416,1.0,0.8298967463432426
WT-6.tif,1955,WT,4.0,49.82007964542791,14.91739482835235,0.29942535087298583,12.455019911356978,17.64523806141111,1.0,0.29942535087298583
WT-6.tif,1956,WT,2.0,7.1483003498892,7.1483003498892,1.0,3.5741501749446,7.1483003498892,1.0,1.0
WT-6.tif,1957,WT,4.0,14.611545724261381,7.664082584332641,0.5245223694305664,3.6528864310653453,7.5055574194185795,1.0,0.5245223694305664
WT-6.tif,1958,WT,2.0,1.6892589485076854,1.6892589485076854,1.0,0.8446294742538427,1.6892589485076854,1.0,1.0
WT-6.tif,1959,WT,11.0,116.75083098011534,13.402662495456758,0.11479714861934867,10.613711907283212,28.845927996983907,1.0,0.11479714861934867
WT-6.tif,1960,WT,9.0,70.8708646246845,7.107208422497625,0.10028392429153696,7.874540513853834,26.530828444626213,1.0,0.10028392429153696
WT-6.tif,1961,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1962,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1963,WT,10.0,32.30307178015894,6.0468352682651165,0.1871907201091377,3.230307178015894,8.158723261886196,1.0,0.1871907201091377
WT-6.tif,1964,WT,2.0,3.519160865863224,3.519160865863224,1.0,1.759580432931612,3.519160865863224,1.0,1.0
WT-6.tif,1965,WT,29.0,862.9600012068286,27.45961195229943,0.03182026039897311,29.757241420925123,72.02638248000586,1.0,0.03182026039897311
WT-6.tif,1966,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1967,WT,4.0,19.799569469163742,18.594828461073494,0.9391531714885751,4.949892367290936,7.27609181929455,1.0,0.9391531714885751
WT-6.tif,1968,WT,8.0,83.72434932304975,20.29553088595007,0.2424089413659092,10.465543665381219,26.777866675373208,1.0,0.2424089413659092
WT-6.tif,1969,WT,2.0,8.022638747481233,8.022638747481233,1.0,4.0113193737406165,8.022638747481233,1.0,1.0
WT-6.tif,1970,WT,8.0,45.892908011086575,4.7053275648743496,0.10252842473476861,5.736613501385822,10.687526222159386,1.0,0.10252842473476861
WT-6.tif,1971,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1972,WT,6.0,30.529204048182656,14.884173663481834,0.487538870649589,5.088200674697109,13.520361485553906,1.0,0.487538870649589
WT-6.tif,1973,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1974,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1975,WT,3.0,15.81265514074249,15.533847061663357,0.9823680415086798,5.270885046914163,11.693041368917214,1.0,0.9823680415086798
WT-6.tif,1976,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1977,WT,2.0,11.515320602907593,11.515320602907593,1.0,5.757660301453797,11.515320602907593,1.0,1.0
WT-6.tif,1978,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1979,WT,4.0,36.04717353950245,25.750537167584966,0.7143566232555273,9.011793384875613,29.459474670701436,1.0,0.7143566232555273
WT-6.tif,1980,WT,17.0,67.80376540754895,5.557947533664511,0.08197107491386778,3.98845678867935,13.399326191954813,1.0,0.08197107491386778
WT-6.tif,1981,WT,21.0,202.68817956913898,4.495801852042127,0.022180878340310732,9.651818074720904,26.709567082947927,1.0,0.022180878340310732
WT-6.tif,1982,WT,14.0,205.1111771465268,3.909407318862948,0.019059942872202206,14.650798367609058,26.69150537914567,1.0,0.019059942872202206
WT-6.tif,1983,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1984,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1985,WT,3.0,17.79535715309627,17.419842665104714,0.9788981763748293,5.931785717698756,16.962022846532307,1.0,0.9788981763748293
WT-6.tif,1986,WT,2.0,11.98661496261477,11.98661496261477,1.0,5.993307481307385,11.98661496261477,1.0,1.0
WT-6.tif,1987,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1988,WT,6.0,40.5821177636812,10.447077840884184,0.2574305732815589,6.763686293946866,10.773802137809296,1.0,0.2574305732815589
WT-6.tif,1989,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1990,WT,2.0,27.2504442050245,27.2504442050245,1.0,13.62522210251225,27.2504442050245,1.0,1.0
WT-6.tif,1991,WT,2.0,0.3967876348265658,0.3967876348265658,1.0,0.1983938174132829,0.3967876348265658,1.0,1.0
WT-6.tif,1992,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1993,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1994,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,1995,WT,2.0,0.9678355617547878,0.9678355617547878,1.0,0.4839177808773939,0.9678355617547878,1.0,1.0
WT-6.tif,1996,WT,3.0,14.915119032442695,2.3826005634531815,0.15974398583549057,4.971706344147565,8.043555307826765,1.0,0.15974398583549057
WT-6.tif,1997,WT,16.0,149.1454965315054,9.88192302716956,0.06625693203604112,9.321593533219087,23.719167642613765,1.0,0.06625693203604112
WT-6.tif,1998,WT,2.0,6.635218706641348,6.635218706641348,1.0,3.317609353320674,6.635218706641348,1.0,1.0
WT-6.tif,1999,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2000,WT,16.0,207.60700304577037,16.70109407270317,0.08044571631825513,12.975437690360648,25.172473352219367,1.0,0.08044571631825513
WT-6.tif,2001,WT,5.0,12.568944649196826,2.2097461384801416,0.17580999838529382,2.5137889298393654,4.477706384185292,1.0,0.17580999838529382
WT-6.tif,2002,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2003,WT,5.0,32.89396028713286,12.923948087700634,0.3928972970991303,6.578792057426573,22.80995736588209,1.0,0.3928972970991303
