stack,track_id,Genotype,num_frames,total_path_length,net_displacement,directionality_ratio,mean_speed,max_speed,n_stationary,persistence_fraction,alpha_x,K_x,D_est_x,P_est_x,alpha_y,K_y,D_est_y,P_est_y,alpha,K,D_est,P_est,area_mean,area_delta_mean,area_delta_max,area_slope,perimeter_mean,perimeter_delta_mean,perimeter_delta_max,perimeter_slope,eccentricity_mean,eccentricity_delta_mean,eccentricity_delta_max,eccentricity_slope,solidity_mean,solidity_delta_mean,solidity_delta_max,solidity_slope,orientation_mean,orientation_delta_mean,orientation_delta_max,orientation_slope,early_speed_mean,late_speed_mean,speed_trend_slope,speed_acceleration,early_area_mean,late_area_mean,area_trend_slope,area_volatility,early_eccentricity_mean,late_eccentricity_mean,eccentricity_trend_slope,temporal_persistence,speed_cv,directional_consistency,r_peak,g_peak,corr_length
WT-1.tif,366,WT,2.0,0.7763341712395635,0.7763341712395635,1.0,0.38816708561978175,0.7763341712395635,1.0,1.0,,,,,,,,,,,,,250.0,-50.0,50,-49.99999999999937,66.99137802864844,-3.757359312880709,3.757359312880709,-3.7573593128806673,0.7834062592141507,0.07552442224848632,0.07552442224848632,0.07552442224848517,0.8902727971311475,-0.022733094262295084,0.022733094262295084,-0.02273309426229484,1.3211853834876983,-0.2119030585364261,0.2119030585364261,-0.2119030585364236,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0
WT-1.tif,367,WT,4.0,33.75622364114563,29.28974268648745,0.8676842231482919,8.439055910286408,28.570494216473552,1.0,0.8676842231482919,0.958052771722972,247.7982519526726,97.35490607350424,0.9230057770458412,0.958052771722972,247.7982519526726,97.35490607350424,0.9230057770458412,0.958052771722972,247.7982519526726,97.35490607350424,0.9230057770458412,256.25,-143.0,440,-123.30000000000122,79.57285348059958,-37.05144297751689,113.70458146424485,-32.47056274847748,0.8459648543976913,-0.06166371007612755,0.13742154214395408,-0.06923949328291122,0.8778219282925381,0.034370030825538134,0.14704990600933843,0.024349176811307313,0.4143846000659902,0.7179216874369203,2.1424729292105233,0.6767408832120086,0.0,3.2012453522205475,-1.6982274087361644,-6.838433234173089,570.0,141.0,-123.30000000000122,0.7112743797632212,0.9882374534501829,0.8032463232218002,-0.06923949328291122,-0.586213722536053,1.3839130214954432,1.0,3.0,76840.63242703484,9.0
WT-1.tif,368,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,311.0,0.0,0,,79.25483399593904,0.0,0.0,,0.6082510428388141,0.0,0.0,,0.852054794520548,0.0,0.0,,-0.26335444201943264,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0
WT-1.tif,369,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,67.0,0.0,0,,40.21320343559643,0.0,0.0,,0.9516280857470479,0.0,0.0,,0.7701149425287356,0.0,0.0,,-1.4428298071264258,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0
WT-1.tif,370,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,411.0,0.0,0,,83.35533905932738,0.0,0.0,,0.7891373524129192,0.0,0.0,,0.9072847682119205,0.0,0.0,,-1.1898143863632666,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0
WT-1.tif,371,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,207.0,0.0,0,,57.698484809834994,0.0,0.0,,0.8222511439713636,0.0,0.0,,0.9039301310043668,0.0,0.0,,-0.8857997105458985,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0
WT-1.tif,372,WT,5.0,40.19543335042573,5.075735350113234,0.12627641816578336,8.039086670085146,15.076499282221524,1.0,0.12627641816578336,-1.0455015407502548,165.98627321766924,5.628219913029804,2.2350515815740607e-07,-1.0455015407502548,165.98627321766924,5.628219913029804,2.2350515815740607e-07,-1.0455015407502548,165.98627321766924,5.628219913029804,2.2350515815740607e-07,405.6,16.75,200,34.39999999999949,104.80874452027913,3.646446609406727,57.69848480983498,8.097056274847642,0.9457305907586193,0.014148178928271415,0.07033356768102539,0.014798001435989078,0.8778912428016408,-0.005675502778777347,0.056027184154298415,-0.007846222182863051,-1.2281204799079548,0.007673472537325143,0.14095448782264897,0.010990192737000805,0.0,11.339300637547147,1.4856873163961692,-1.5181450514300294,292.0,359.0,34.39999999999949,0.23604655462452886,0.8789776753606656,0.9355703910737513,0.014798001435989078,-0.4575436149898761,0.699864971745271,0.6034875604031362,3.0,76840.63242703484,9.0
WT-1.tif,373,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,352.0,0.0,0,,85.76955262170047,0.0,0.0,,0.8502049910300299,0.0,0.0,,0.8481927710843373,0.0,0.0,,1.4783976137120574,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0
WT-1.tif,374,WT,16.0,99.21696950289834,58.32259250353138,0.5878288038401299,6.201060593931146,29.85725027131313,1.0,0.5878288038401299,0.7122619158571528,115.88263597729309,17.18782896113549,1.0976946432586712e-07,0.7122619158571528,115.88263597729309,17.18782896113549,1.0976946432586712e-07,0.7122619158571528,115.88263597729309,17.18782896113549,1.0976946432586712e-07,347.375,5.666666666666667,493,8.970588235294194,82.54842392027082,2.9838239541920464,147.98275605729688,3.197535278287524,0.792262955901893,0.015256228692229815,0.30717616627037303,0.004880272687904883,0.9027760961649844,-0.0046461286660858985,0.24208728968848903,-0.003408504568053657,-0.7769913770398306,-0.053051137117628815,0.5418102562052438,-0.037509144986856285,2.999459865571738,13.307878918167845,1.1433085695922616,0.2354081769426555,333.6,430.8,8.970588235294194,0.3487025457462912,0.7922128946839715,0.8360174276924386,0.004880272687904883,0.6155368701929045,1.4320397001262604,0.7390317891295463,3.0,76840.63242703484,9.0
WT-1.tif,375,WT,2.0,2.3832364075349233,2.3832364075349233,1.0,1.1916182037674616,2.3832364075349233,1.0,1.0,,,,,,,,,,,,,253.5,129.0,129,128.99999999999713,69.99137802864844,19.89949493661166,19.89949493661166,19.899494936611205,0.9174699356711047,-0.005472298532874897,0.005472298532874897,-0.0054722985328747595,0.8995718440327445,0.007674493752692801,0.007674493752692801,0.007674493752692392,-1.4040338386906972,0.07002822024176236,0.07002822024176236,0.07002822024176086,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0
WT-1.tif,376,WT,13.0,121.52881685933266,13.232567829122656,0.10888419858838178,9.348370527640974,31.360198306337875,1.0,0.10888419858838178,-0.04969062761941445,180.73503130294256,6.662570194390046,4.883851113350195e-07,-0.04969062761941445,180.73503130294256,6.662570194390046,4.883851113350195e-07,-0.04969062761941445,180.73503130294256,6.662570194390046,4.883851113350195e-07,556.6923076923077,15.916666666666666,366,4.690349946977746,118.87623480261608,2.276142374915397,75.698484809835,1.9736591782139075,0.9002125264498655,0.0008180020289514552,0.18392162175087579,0.0071455150200718355,0.8604120280891567,0.0038945108162977784,0.15573446996605889,0.0011855233281087443,-0.9928497839592423,0.01774257054805471,2.696409522638828,0.01965774425767802,4.811150525429681,10.988178199507757,0.9445405909655459,-0.29777329515487305,547.5,615.0,4.690349946977746,0.26181474120387177,0.8558030802118972,0.9522844140763562,0.0071455150200718355,0.47811650262302674,0.8950571068109082,0.6177052487689221,3.0,76840.63242703484,9.0
WT-1.tif,377,WT,2.0,1.6889827241185735,1.6889827241185735,1.0,0.8444913620592868,1.6889827241185735,1.0,1.0,,,,,,,,,,,,,94.5,-25.0,25,-25.000000000001464,40.970562748477136,-12.485281374238575,12.485281374238575,-12.485281374239312,0.8037807274764479,0.009806334534483208,0.009806334534483208,0.00980633453448351,0.854049120477929,0.0745104546963159,0.0745104546963159,0.07451045469632026,-0.0053598282172142575,-2.878855267280043,2.878855267280043,-2.8788552672802106,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0
WT-1.tif,378,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,549.0,0.0,0,,170.12489168102783,0.0,0.0,,0.9923034495199412,0.0,0.0,,0.7388963660834454,0.0,0.0,,-1.2472566316405447,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0
WT-1.tif,379,WT,6.0,13.947783233430966,3.812950212587857,0.2733732055319534,2.324630538905161,5.596057478768435,1.0,0.2733732055319534,0.260412495601174,11.836696663226649,1.1760816597391626,2.5154512286525907e-08,0.260412495601174,11.836696663226649,1.1760816597391626,2.5154512286525907e-08,0.260412495601174,11.836696663226649,1.1760816597391626,2.5154512286525907e-08,370.1666666666667,-4.6,85,-5.285714285714331,86.21337777235085,-1.6343145750507602,19.79898987322332,-2.43854978299765,0.9054095459351897,-0.00810572630598676,0.054109658702805374,-0.009535867605613224,0.914494254578828,-0.0019834686900451317,0.04796137117885935,0.0023998281677608505,-1.29744859115056,-0.0032488168984416534,0.06346182719552473,-0.001470065124302188,0.26264748434196805,5.011321361445515,1.0637207359206426,0.04307485010244339,375.0,339.5,-5.285714285714331,0.09244999522071351,0.9185779346869718,0.8740474383864261,-0.009535867605613224,0.601306265468257,0.8701380730392274,0.8733716974407926,3.0,76840.63242703484,9.0
WT-1.tif,380,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,235.0,0.0,0,,81.01219330881976,0.0,0.0,,0.9682587807559925,0.0,0.0,,0.8333333333333334,0.0,0.0,,-1.0268650959309567,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0
WT-1.tif,381,WT,5.0,27.41631729158681,1.2259334890743954,0.0447154691141029,5.483263458317362,13.233835688618232,1.0,0.0447154691141029,-2.527212387279874,131.17181316421357,2.3813979453744167,2.7629628333731983e-07,-2.527212387279874,131.17181316421357,2.3813979453744167,2.7629628333731983e-07,-2.527212387279874,131.17181316421357,2.3813979453744167,2.7629628333731983e-07,287.0,-45.75,257,-23.19999999999982,93.95777772109133,-7.863961030678935,64.5269119345812,-4.408326112068509,0.9701670241094767,-0.000424739992062273,0.05279922098579304,9.485895945879398e-05,0.8193939686699825,0.0022780023959269313,0.10372802781533708,0.0031411684821305978,-1.2489341473511772,-0.03433010600169367,0.17392224644148113,-0.025700097941363187,0.0,3.3407800936371252,1.4884130762528351,-1.657458100474847,391.0,208.0,-23.19999999999982,0.3495105260759684,0.9792112544579531,0.977512294489704,9.485895945879398e-05,-0.2048860908294034,0.7951097980616069,0.5383443149747258,3.0,76840.63242703484,9.0
WT-1.tif,382,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,188.0,0.0,0,,59.698484809835,0.0,0.0,,0.7628875702665228,0.0,0.0,,0.8785046728971962,0.0,0.0,,0.9461176723410089,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0
WT-1.tif,383,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,209.0,0.0,0,,59.21320343559643,0.0,0.0,,0.7518657362735851,0.0,0.0,,0.8893617021276595,0.0,0.0,,-1.4511469903481182,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0
WT-1.tif,384,WT,8.0,27.84603194233186,15.895821641622831,0.5708469226259063,3.4807539927914823,7.441261884470316,1.0,0.5708469226259063,1.216250825679972,21.281878077143922,9.152033702629502,0.8067582882091788,1.216250825679972,21.281878077143922,9.152033702629502,0.8067582882091788,1.216250825679972,21.281878077143922,9.152033702629502,0.8067582882091788,346.875,0.5714285714285714,142,-9.773809523809618,85.00330983233658,1.7438723973123647,34.48528137423857,-0.33193155945130687,0.8775081168306293,-0.004016658536841617,0.12256054426570917,-0.0001486172796593293,0.8965622418428579,-0.0066772886524640385,0.09529833438751845,-0.0033431603072341023,-1.1741147749368874,0.012670211932290343,0.12761578521176298,0.015505678528313393,2.2756946108342544,1.4964533985964623,-0.004643361158602981,-0.4107614200899022,340.5,294.0,-9.773809523809618,0.17430977428395814,0.8168598596934421,0.8304081898347027,-0.0001486172796593293,-0.05258154362143327,0.6595082007816272,0.6162187346577548,3.0,76840.63242703484,9.0
