track_id,D_est,P_est
93,28.578681086664485,2.439271042579126e-07
94,,
95,,
96,,
97,20.997559365464948,5.9217151591599235e-08
98,,
99,,
100,51.54917499475082,1.662862802410494
101,,
102,,
103,,
104,,
105,,
106,,
107,,
108,4.562974410092001,2.972085492791274e-09
109,438.3476255389322,1.7277310277744944
110,,
111,,
112,,
113,,
114,12.960771506786285,5.170861784512791e-08
115,,
116,20.156907988878036,4.700270805557015e-08
117,,
118,,
119,,
120,9.057203147424461,8.046981752481442e-09
121,,
122,1.0921162923541667,1.7766185311614046e-07
123,57.930605748963366,1.523526575005107e-06
124,,
125,24.46637092428095,9.977308153624508e-08
126,0.26887172788827485,1.2330266618528145e-08
127,19.363946606696185,0.20341090376614984
128,,
129,,
130,,
131,,
132,5.847670843876107,2.789895172253133e-07
133,,
134,,
135,,
136,99.58025516008885,8.360829663425735e-08
137,,
138,5.762440881638613,3.228770525277412e-07
139,,
140,,
141,,
142,,
143,,
144,,
145,,
146,,
147,29.537144833562298,1.446779932525693e-07
148,1.3776744658184905,1.3325167246049185e-07
149,,
150,,
151,,
152,,
153,5.038959581821271,1.702251182897605e-08
154,0.9724564935082276,1.3165636813720373e-07
155,,
156,,
157,65528.366283692696,1489.1052111391564
158,4.237422929587353,7.30724306998032e-08
159,,
160,,
161,,
162,,
163,25.837842958889304,8.817877670476224e-08
164,3.349384816513346,2.7401370141373735e-07
165,,
166,,
167,,
168,,
169,9.493157597744514,3.858724612520947e-07
170,,
171,9.779811862514947,0.5857284719375797
172,,
173,,
174,,
175,,
176,,
177,,
178,,
179,,
180,,
181,,
182,7.552041167331167,6.358530929112428e-08
183,,
184,170.23720513710597,0.30609609274129695
185,,
186,98.44544458236895,3.200722468717146e-08
187,,
188,852.9450385580645,1063.3168695190675
189,,
190,,
191,9.278393205790952,2.2264076643960847e-07
192,2.887200051360894,6.894829881556685e-09
193,,
194,,
195,,
196,,
197,,
198,3453.959635204742,1574.5664290901645
199,81.91463461484568,2.449005392953193e-07
200,13.777067774310702,9.274043361494614e-08
201,,
202,10.585356351464728,5.682974521067548e-09
203,,
204,,
205,4.841096781204025,1.0605370874227348e-07
206,,
207,0.5556030321759147,1.2230216962618929e-07
208,,
209,19.285640693160495,0.5150268896512717
210,,
211,,
212,,
213,,
214,20.506926116410003,1.495960029560699e-07
215,15.943699433996244,8.659704444735277e-08
216,2.01687030923163,2.6815622402793266e-07
217,,
218,,
219,,
220,,
221,,
222,1.1781465802294409,4.012799961013414e-07
223,,
224,59.67385564041603,1.4010826322601835e-07
225,1040.6648799882753,358.3313549053991
226,3.158913302338518,2.3381450349237276e-08
227,9.562011713407903,0.06920789151306402
228,,
229,0.8162102287407961,1.9233041267507637e-08
230,15.328219673222424,0.5655982842468563
231,4.364931144107501,9.827817382543879e-08
232,,
233,,
234,,
235,,
236,,
237,1.9132385795390527,9.627985982965745e-09
238,23.781352203905392,2.1960872100830067e-07
239,6.173439695393923,1.0827412822435794e-07
240,6217.583554806453,912.1688433375316
241,,
242,,
243,,
244,,
245,,
246,,
247,1.5258091615644132,2.1113339274477173e-07
248,1085.5269576442074,2602.4697678813054
249,0.09756392489689499,6.912713156119165e-08
250,,
251,,
252,,
253,,
254,1.155616495062137,1.7848224926725394e-08
255,,
256,,
257,,
258,,
259,301.59801513614605,7.712535264703619
260,,
261,2.5536072682145083,1.02355871354714e-07
262,,
263,,
264,1.2913148338452007,1.9767282523898095e-08
265,20.448440371218524,1.533031428702184
266,64.03905142948676,8.860692351457009e-09
267,,
268,,
269,,
270,10.794886786361495,3.446957489012986e-07
271,,
272,,
273,23.945966210611772,2.2674748178339712e-08
274,,
275,,
276,,
277,,
278,,
279,,
280,,
281,,
282,,
283,3.9915406878214674,6.578757177602947e-08
284,,
285,,
286,0.3277027927285415,1.3336805906087055e-07
287,,
288,,
289,,
290,29.566344795215926,1.0345705802757303
291,,
292,,
293,,
294,,
295,0.649063573487301,1.8536939929164034e-07
296,,
297,,
298,25956.6547000754,769.3216380982866
299,10.188254659179346,4.430055100952254e-07
300,,
301,,
302,,
303,,
304,,
305,,
306,148.2272120290451,3.861633901809272e-08
307,,
308,,
309,0.9548186735572027,1.0270112259629259e-07
310,,
311,,
312,,
313,6.018340732922954,4.07508295523972e-07
314,1.6201715895909465,5.405282431220991e-07
315,,
316,,
317,,
318,24.52037194193781,1.0531703478364287e-07
319,17.240622750609315,8.973540145374586e-08
320,,
321,1.3069413230491043,9.800692450548908e-08
322,,
323,122.7190762157116,7.118020548328582
324,,
325,,
326,,
327,,
328,30.16691410711867,1.2622322314383938
329,,
330,,
331,0.9201523760260276,6.06494311738085e-08
332,,
333,,
334,,
335,,
336,6.199623296771913,3.3991065429363236e-07
337,,
338,0.911245956740274,3.717294542532515e-07
339,,
340,,
341,,
342,,
343,,
344,11.908928327835063,2.3723442175876344e-07
345,0.6786414499927973,3.5279887650300923e-07
346,,
347,,
348,,
349,,
350,,
351,,
352,,
353,,
354,,
355,9175.81797620077,878.5731114185389
356,,
357,,
358,,
359,,
360,,
361,,
362,114.4468416352468,4.257695608908249e-08
363,,
364,,
365,0.9258581854517368,2.697754888516011e-07
366,,
367,97.35490607350424,0.9230057770458412
368,,
369,,
370,,
371,,
372,5.628219913029804,2.2350515815740607e-07
373,,
374,17.18782896113549,1.0976946432586712e-07
375,,
376,6.662570194390046,4.883851113350195e-07
377,,
378,,
379,1.1760816597391626,2.5154512286525907e-08
380,,
381,2.3813979453744167,2.7629628333731983e-07
382,,
383,,
384,9.152033702629502,0.8067582882091788
385,,
386,,
387,,
388,,
389,,
390,,
391,,
392,,
393,65.5838703085994,19.19847574492985
394,,
395,,
396,11727.211811182102,2632.378334213631
397,0.7422521801095086,1.3043435411719892e-07
398,13.061901752202631,4.277765858721886e-07
399,10.348097590261364,1.2656105663892898e-07
400,121.8526611623967,0.17047583401730818
401,5.8003356460642745,4.0908776204414556e-07
402,613.0944104069215,468.82806135710473
403,,
404,0.9461717560874313,1.4124123083982939e-08
405,8.09394246012547,4.302922619000366e-08
406,1.595954397651975,7.4832008674783e-08
407,,
408,,
409,,
410,,
411,11.63324488127299,1.4657732263439746e-08
412,18.016929859708117,1.7589739215773652
413,,
414,,
415,,
416,,
417,,
418,,
419,,
420,,
421,,
422,,
423,,
424,13.158656436075539,1.692929152204999e-07
425,,
426,44.09029511063278,3.88701975875488e-08
427,,
428,,
429,,
430,63.291442014884964,4.3347696432442237e-08
431,,
432,26.544372284350633,6.776651091452921
433,41.73027069940832,2.1706630834157983e-07
434,26.249173942914666,3.890397808559849e-08
435,,
436,1362.906142371105,1832.396857469851
437,23.624854310194593,3.4591402561519335e-07
438,,
439,,
440,32.6368913691897,2.4233603996941308e-08
441,115.19359342906264,0.5648183031117583
442,,
443,,
444,35.21510243731412,2.942151576295494e-07
445,,
446,3.8400917028200383,2.0886610214741797e-07
447,,
448,237.4106094175077,774.7904356296715
449,156.61070758877815,0.7748591650477372
450,,
451,28.311868163661263,9.883647332741959e-08
452,11.531079646984212,4.7539379804250187e-07
453,,
454,113.14573925510032,3.9229230199398306e-08
455,,
456,,
457,4.8685439675447295,1.2863531803856584e-07
458,,
459,9.841027550309295,2.5184689245160993e-07
460,5.689761075799255,9.518216677719923e-08
461,14.57664697855541,2.4717671039566624e-08
462,,
463,,
464,7.874362962317112,0.3632201137108601
465,0.07386906436885719,4.2901411862398335e-07
466,33.01492533105845,1.2139781675731544e-07
467,1.9844521009997984,1.0103500630451763
468,10.209102073140217,1.1834542090662585e-07
469,9132.20569747383,538.9583510772256
470,2032.8382510550084,392.21438450193614
471,,
472,,
473,,
474,,
475,,
476,,
477,809.8761023149696,1340.5357724843404
478,,
479,,
480,8.863947008019808,1.4861899556880012e-07
481,,
482,,
483,17.748338505171272,5.581838240311435e-07
484,,
485,12.875202894079116,4.774863464234395e-08
486,,
487,3.588832051730839,0.4479541404293227
488,,
489,,
490,,
491,,
492,,
493,,
494,,
495,,
496,,
497,95.71297441777544,0.5881757858429214
498,,
499,73.16022944608002,3.144347603711809
500,,
501,11.70717661726235,6.313515713232436e-08
502,0.3552559957506774,3.405756826432098e-08
503,,
504,,
505,50.29302106622808,4.125714626102769e-08
506,40.25341497030749,2.5882976662948264e-07
507,49.53090562715559,2.2224498162025347e-08
508,9.903129705262435,8.07830778880097e-09
509,,
510,,
511,13.386312611616976,3.382719802615281e-07
512,20.79608168930191,2.7761689343947804e-07
513,,
514,0.3651803198314477,2.539992013236735e-09
515,,
516,,
517,,
518,0.7105936634434374,3.5960651758393945e-08
519,63.47555367530928,1.5243928357528556e-07
520,,
521,,
522,,
523,132.04200871100647,0.5151937728539128
524,17.485336492870807,0.05493360840615878
525,236.71739940795743,16.885999821922354
526,,
527,,
528,,
529,0.09145962453084443,1.8148979581431947e-07
530,,
531,5.234004640858014,1.681720864197693e-07
532,,
533,,
534,,
535,,
536,1.550588444950081,3.3962419999140323
537,,
538,0.6913568271801108,0.028619924026444973
539,0.698532710963731,1.36426369268991e-07
540,11.108476753119591,0.06266661118404444
541,,
542,3.7828201587001233,1.5307100753530267e-07
543,0.37049251221982155,5.642507722031047e-08
544,15.916400877750595,0.5058060387258296
545,14.790665291793976,3.2086440251434647
546,0.6758946141818102,1.3272345131017712e-07
547,0.5026874559121794,2.3622481340702296e-07
548,,
549,13914.606691641176,2331.432252615103
550,1.1495149833075076,3.5733337300564914e-08
551,,
552,36.02753849433813,1.6697655500667692e-07
553,1.128184260924225,4.1673499858126013e-07
554,44.680999132577554,0.7186647303411703
555,4.325100273414161,1.0540093344881047e-07
556,0.7335801694125748,8.93337668225218e-08
557,24.406740465834925,2.819297855390007
558,16.28126739243775,4.6962931081632836e-07
559,1.2972424164854515,6.095076431337735e-08
560,0.7218301820893404,5.0426482393408455e-08
561,17.120663716736765,1.080375708648635e-07
562,4.86642490050111,5.550485083798786e-07
563,3.5162488438106596,1.1897377908451402e-07
564,8.962781152690942,2.517186760787084e-08
565,0.2847275018571672,2.488799905695982e-07
566,12.549415913275533,7.877847872649005e-08
567,5.763211902694898,1.0028812282137426e-07
568,,
569,,
570,68.57400740741774,0.21808013274879623
571,0.8745360273050061,0.7103822003601769
572,,
573,,
574,,
575,,
576,,
577,,
578,8.672172807317338,2.7207574965544852e-08
579,,
580,,
581,,
582,,
583,,
584,,
585,,
586,,
587,,
588,47.82827729477804,1.8104873896968368
589,5016.344717170295,2008.0573888746273
590,10.526727531494357,0.1401838685340886
591,88.76528631656205,0.022727598078511674
592,,
593,,
594,,
595,,
596,,
597,,
598,19067.741915282943,1433.3499951282947
599,,
600,,
601,,
602,3.18972291436428,2.2612994316582685e-07
603,,
604,15.620896584491431,8.555178761017013e-10
605,16.30493523142747,1.7732191162493874e-07
606,,
607,,
608,,
609,,
610,0.39119066815149883,1.7056787814985517e-07
611,0.5806146697171871,6.853332096709439e-08
612,,
613,,
614,36.38092777770969,5.64319911997495e-08
615,2.229987054534323,6.810584983051485e-08
616,,
617,,
618,2.4784710485315746,5.305914035691674e-08
619,,
620,79.80030284981687,1.5845526409586325e-08
621,3.6300426188688313,5.126651234678332e-07
622,,
623,6.304816717152843,2.7848746045340763e-07
624,,
625,0.1850890734883416,1.8332311533575245e-07
626,14.849734070185365,3.045841323888123e-07
627,,
628,,
629,,
630,,
631,,
632,0.6347779757691775,2.0535667349404545e-07
633,,
634,,
635,,
636,,
637,,
638,,
639,25.46286576755486,13.399193415737201
640,3.8038287305589376,2.974120079573622e-08
641,,
642,15.408551164141157,1.5865309769818932e-07
643,,
644,15.129699301782303,5.427227163572462e-07
645,,
646,10334.478905703632,2576.2150420220732
647,6.3740357574092235,1.6549490056622334e-07
648,,
649,,
650,,
651,32.38929538802622,1.0402499300656327
652,,
653,0.6191735317385674,6.413152084796775e-07
654,,
655,,
656,,
657,1.1727611763797383,8.876560041327314e-08
658,0.5493795638638915,6.820303802004908e-07
659,1.7876721220665293,0.112781696434215
660,1.5218393577733558,1.0420610029175419e-07
661,,
662,,
663,1.96830648375882,0.9134579659887576
664,,
665,,
666,,
667,6.454763303742954,1.5173289382873863e-07
668,0.8583609454532926,6.763467315882137e-08
669,,
670,,
671,0.11060114102829523,1.5100880680713403e-07
672,,
673,,
674,,
675,,
676,0.30848330040117666,2.4792457947522656e-07
677,,
678,3.4341797023314724,9.838077766069038e-08
679,3.0894220333887605,1.946723772692689e-08
680,,
681,2.81449373582538,8.616865517915102e-08
682,,
683,,
684,,
685,,
686,,
687,9.743931966543473,6.072734545062523e-08
688,0.8829534149938193,5.462251976989184e-07
689,,
690,,
691,1.4975133205683249,7.299683169153587e-07
692,,
693,,
694,1694.198072345326,1560.5367009813947
695,,
696,,
697,12.435167105164258,3.2114464823108525e-07
698,,
699,13.464617733067804,9.181077204763236e-09
700,16.08265460615147,3.5997090086542843e-07
701,59.894424454742065,0.15635023007003007
702,,
703,22.08335897210487,1.4884077718158032e-07
704,,
705,,
706,,
707,,
708,,
709,15.97185262970898,6.771992665147949e-07
710,6.314231238501994,1.9894369852918293e-07
711,0.4430937935390106,4.888800823984804e-09
712,,
713,0.028154839650637437,5.269811484984797e-09
714,,
715,0.7538114262180435,5.2588296434401074e-08
716,17.493490648072495,4.5223625425519313e-07
717,,
718,,
719,,
720,,
721,,
722,0.12239124489280354,1.7525834571930798e-07
723,,
724,,
725,,
726,,
727,,
728,0.6224249877250725,2.301336531541217
729,,
730,21.27974155966883,2.5521252393194897e-07
731,14.18561093748148,1.405486071232726e-07
732,,
733,,
734,6.33378338211867,3.0714664090334924e-07
735,,
736,,
737,,
738,,
739,,
740,0.33139700400700006,1.0930708722064196e-07
741,0.20377812798744355,1.4592132937866177e-07
742,124.66664255372488,0.3590430891894912
743,,
744,,
745,,
746,,
747,,
748,0.6958039109392942,1.4592510050835926e-07
749,54.117753371188236,3.8830935298601528
750,,
751,,
752,20.703312489960062,3.7091501169530007e-09
753,,
754,,
755,1.841185141328437,2.0052848615442686e-07
756,,
757,,
758,,
759,6.553838641239193,1.4816462216582063e-07
760,329.65267572986863,711.3128177703388
761,,
762,,
763,,
764,,
765,,
766,,
767,,
768,,
769,0.0474127707015815,9.398612367664536e-08
770,,
771,38.847656720485176,8.61499805620171e-08
772,,
773,,
774,,
775,10.895965004442155,1.622301473547233e-07
776,1.7131501785152496,1.4126288166899293e-07
777,114.72913771868535,0.299652516243086
778,,
779,17.235597902475412,2.4943479280831136e-07
780,,
781,1.2551113472055662,1.1183298841011949e-07
782,,
783,15.392825521726323,0.7489819028194661
784,,
785,,
786,,
787,13.107846689336215,5.722365891592124e-07
788,,
789,276.42178291345425,2.5916315509821053
790,,
791,,
792,,
793,,
794,,
795,,
796,,
797,22.911731708250077,3.2087356204080554e-09
798,,
799,,
800,,
801,4.770694170601079,0.5277450440972463
802,7.854109308924892,3.8417405109093927e-07
803,8.474803357294878,1.2029614417560605e-07
804,,
805,,
806,,
807,0.39465805874577287,2.460551771451596e-08
808,,
809,10.57774982744209,1.7377768315571642e-07
810,,
811,0.8175139760889205,1.2222123063364349e-08
812,,
813,,
814,10.865241409096564,5.1492108387329685
815,,
816,32.58880739433766,4.7483115884228595e-08
817,,
818,241.63330294960355,20.493305365967615
819,,
820,,
821,,
822,3.1373752019283803,2.947213642054259e-07
823,,
824,,
825,6.340144084809977,6.880529095281149e-08
826,,
827,,
828,,
829,4.0789668887734924,8.72102574183751e-08
830,,
831,,
832,,
833,2.319757552449147,2.7660775899457386e-07
834,,
835,,
836,,
837,,
838,,
839,33.96692162459436,4.668991168032135e-08
840,2.924537195952429,3.0535100570659013e-07
841,,
842,7.486418780527584,2.167966175217718e-07
843,5.570421157146077,0.278676525406818
844,,
845,,
846,5.886476797101194,2.3794761732241972e-09
847,,
848,,
849,,
850,,
851,,
852,,
853,,
854,,
855,7.473913519071998,1.2107178874990615e-07
856,,
857,0.7317018173708565,2.279311226363827e-07
858,14.474936843619572,4.207299247697563e-08
859,,
860,,
861,,
862,,
863,8.21446886001497,1.986243169049648e-07
864,11.21158683207709,3.975828032779091e-08
865,,
866,2201.00794160421,675.6426930285334
867,0.25279497194433953,8.351111319898773e-08
868,,
869,0.19423570522944972,4.0480481634498924e-07
870,1.8389230468245101,8.066061489054967e-08
871,6.732532296958764,2.4691172372848675e-07
872,,
873,,
874,46.381777929066146,2.4553546738365704e-07
875,,
876,13.662701060216456,4.473747888025122e-07
877,,
878,9.869126421799356,1.201863574926539e-07
879,,
880,,
881,10.247236606921946,0.10247211440914226
882,,
883,,
884,,
885,,
886,2.9600432920064628,6.092116535337922e-08
887,,
888,,
889,,
890,,
891,,
892,,
893,,
894,,
895,,
896,,
897,,
898,8.402653591607981,1.8316709089286627e-07
899,,
900,9.214939347815704,2.1556656271774357e-07
901,,
902,13.112132964662216,1.8823431281641423e-07
903,,
904,,
905,,
906,0.2395944420377574,0.11808050075936531
907,18.59423698467109,1.7994643378258152e-07
908,,
909,0.7172209919290139,1.7389978804174958e-07
910,,
911,20.56532014175571,0.1738845930146888
912,50.85604476382987,1.9559821989994845e-07
913,,
914,,
915,,
916,,
917,,
918,,
919,4.968242971297055,3.3811273626233534e-07
920,,
921,,
922,8374.189743781295,700.5227144471373
923,5.200474621844803,5.260622026218468e-08
924,0.6129397470168031,3.336047805648942e-08
925,,
926,,
927,12.833055540213003,1.1136539427948608e-07
928,0.12351935652209703,1.873370469306491e-08
929,,
930,,
931,26.807209313916935,5.182385494165815e-08
932,0.4345455324455868,2.327581543884073e-07
933,,
934,,
935,,
936,8.005899271057958,3.071075921983538e-07
937,,
938,,
939,0.5059576840276565,9.067951682339777e-08
940,,
941,,
942,,
943,0.51098991369895,1.2333232520479456e-07
944,3.02091312831952,2.297217078553215
945,12.377021133397534,1.1448833424745809e-07
946,,
947,,
948,,
949,,
950,,
951,,
952,,
953,32.26694204458949,5.309138762387811e-07
954,17.461920582928332,6.963288364548906e-07
955,,
956,,
957,0.15532667904292824,1.6393228414442204e-07
958,,
959,0.33616396543301036,2.8464113152726876e-07
960,78.02437652879368,0.08220881396449231
961,,
962,,
963,,
964,,
965,46.26095808946755,0.6310389976884513
966,,
967,,
968,,
969,,
970,48.4038818069693,0.10602367891199244
971,0.21303420034795548,1.1610143275549389e-07
972,13.208556936195595,2.0419154530164328e-07
973,21.899917821963033,5.643616499287805
974,,
975,,
976,0.576623839132857,1.0590237776053435e-07
977,1.4310427941136588,4.545806531317592e-08
978,,
979,,
980,,
981,,
982,,
983,,
984,34.458074057675255,1.8456133228832894
985,5.071274995893393,3.352183839231584e-07
986,,
987,,
988,,
989,0.14167341565314454,4.181055231795885e-08
990,,
991,2.0558435324454027,1.1648748042884351e-08
992,,
993,,
994,,
995,,
996,,
997,,
998,,
999,10.231967830263834,6.325663395696841e-08
1000,,
1001,3.9250381439155673,5.7603479125482856e-08
1002,0.2222066101018493,7.587657471001753e-08
1003,33.682042305854154,9.365878785799864e-09
1004,0.6098766566014662,1.517152770973647e-07
1005,1.7070429712782518,1.2025211696960543
1006,0.2634107152623063,7.011281199982122e-08
1007,,
1008,,
1009,,
1010,,
1011,1.7661737609671415,2.1052875350111033e-07
1012,0.7415278205411766,1.4757055602022375e-07
1013,,
1014,,
1015,,
1016,18.319234592195656,6.478290369232632e-08
1017,,
1018,,
1019,0.8171833725239877,5.834311657958799e-08
1020,,
1021,,
1022,,
1023,,
1024,5.193892900540987,7.357972507875155e-10
1025,,
1026,,
1027,473.08317320181686,521.7481990870308
1028,13.973141670220114,5.672378778214728e-08
1029,0.28281538536996337,4.915124102139953e-07
1030,,
1031,,
1032,,
1033,,
1034,,
1035,,
1036,,
1037,,
1038,,
1039,,
1040,,
1041,,
1042,1.4396662305677197,5.306541656524963e-08
1043,845.6175991137,1824.7539291385594
1044,3.2041756626785016,0.5944613322143992
1045,0.6014353103977254,0.24364372701207446
1046,1.8399879027763806,0.7658053034796629
1047,,
1048,76.27032431703445,5.201446650423146e-08
1049,3.5095982727216115,1.0807854022672954e-08
1050,1236.3688044581036,2530.549523152704
1051,4.386657101359031,1.8322982731416597
1052,3.902271341708901,1.6432789843038274
1053,7.481306181691798,1.9570799214894208e-07
1054,0.46327691296854057,0.18409559799407518
1055,10.636776021898928,1.9995514868369744e-07
1056,0.24869179895261576,6.4817157217106275e-09
1057,27.337987229673303,6.167741612506441e-07
1058,,
1059,13.807578533485964,7.372194573965131e-08
1060,0.8939686946299482,0.34103840790226414
1061,5.505252027678116,2.902715307935099e-07
1062,15.430864897305732,3.671987618656605e-08
1063,24.872588264107513,5.328492083531442e-07
1064,11.644990122207256,4.23134757841307e-07
1065,5.643790676382015,2.0205004225257986e-07
1066,17.26241000246228,5.967195549386308e-07
1067,,
1068,82.75925231541382,2.6784707108109314
1069,,
1070,10.163677082382335,1.4991913289546606e-07
1071,,
1072,,
1073,16.179062724143453,9.592642938240801e-08
1074,3.0856783903169966,0.6391060023953961
1075,,
1076,,
1077,,
1078,,
1079,,
1080,1.6984414692110612,1.2599574214482797e-07
1081,,
1082,,
1083,,
1084,,
1085,,
1086,10.202731367554343,3.587780103403489e-08
1087,,
1088,,
1089,7.870879063117692,0.3933216455211904
1090,5.898657660270166,4.92647213966942e-08
1091,,
1092,0.6834536113448852,0.6507105370364663
1093,,
1094,1636.6681916315595,667.1768165434803
1095,10.141862547823614,8.565185384239014e-09
1096,10.837692742215504,1.8954323729533038e-07
1097,,
1098,7.337609154392507,1.6457970534461583e-07
1099,,
1100,2.3525357048292617,4.147537545457936e-08
1101,,
1102,2.400090249017244,8.988206468639307e-08
1103,,
1104,1.824384360580027,9.615453555344959e-08
1105,,
1106,,
1107,163.40893249928516,26.582127432773103
1108,14.382829531724747,4.927571550371584e-07
1109,,
1110,6.441527899866549,3.3432197362190768
1111,1.2224069935781958,4.867726422102667e-08
1112,,
1113,,
1114,,
1115,,
1116,16.686236932741444,0.298769761325412
1117,19.982748593814357,4.4307812457147523e-07
1118,,
1119,1.9550351415658993,7.377962547137806e-08
1120,0.7750046686895314,1.3936470403691126
1121,6.164704266189519,5.247486322156124e-07
1122,93.29021263508217,2.1066430844218784
1123,0.0566290147989724,7.769350913524244e-08
1124,,
1125,,
1126,97.09957063169591,0.09201547816696902
1127,,
1128,,
1129,,
1130,,
1131,,
1132,9.182559336618908,3.5976263106406756e-07
1133,,
1134,2.618780029165647,1.1539273135030131e-07
1135,,
1136,,
1137,,
1138,,
1139,,
1140,36.628349778106,0.02497339813112817
1141,,
1142,,
1143,,
1144,,
1145,30.91168579279002,2.4971214901710476e-07
1146,0.9946296220806619,1.4521146579058591e-08
1147,,
1148,,
1149,,
1150,,
1151,,
1152,,
1153,2.892928571418389,1.3824360448099176e-07
1154,,
1155,,
1156,,
1157,,
1158,,
1159,1.7654341667980176,2.1546471318143715e-07
1160,,
1161,,
1162,7.3319472570145505,1.9232119764743383e-08
1163,90.19355320730892,0.03721425439212757
1164,,
1165,14.28806760427368,2.3440626804832755e-07
1166,,
1167,21.64442039326497,4.551562367227109e-07
1168,25.03468936479525,1.0321665501496672e-07
1169,,
1170,,
1171,,
1172,,
1173,,
1174,51.342384592089935,0.11298526287413767
1175,,
1176,,
1177,,
1178,,
1179,,
1180,,
1181,29.42114626918528,6.38768454416977e-07
1182,0.6372001643566163,1.503481010478311e-08
1183,2.8366960028829897,2.4318020135608627e-07
1184,,
1185,3.640554267710253,2.7773250970422423e-07
1186,9.11586104989666,3.0722924122336775e-07
1187,1.7742381100551678,2.1143869055418804e-07
1188,10.55991435772613,1.913074520777424e-07
1189,10.085138892930733,5.786826458268042e-07
1190,17.38441381731202,8.599894592339171e-08
1191,,
1192,,
1193,2.9740163786236353,4.895944773828243e-08
1194,,
1195,21.037438870779837,1.4767101908217689e-08
1196,4195.9444975846955,2211.979883878076
1197,,
1198,,
1199,3.7033587203903386,1.326491647951022e-06
1200,,
1201,,
1202,,
1203,,
1204,0.39112014972703274,4.115887420485158e-08
1205,,
1206,,
1207,3.264299043511142,5.075099818041865e-08
1208,0.9746426270745756,2.239214873709469e-09
1209,18.321526845843128,5.650518182628239e-07
1210,,
1211,3.6988850598920844,0.022183646285730815
1212,,
1213,,
1214,0.7008760751428094,2.350392649809317e-07
1215,,
1216,10998.889997200617,764.0667170999334
1217,25.328280750824067,3.64463070992818e-07
1218,,
1219,5.929226398257485,1.3642907524063641e-07
1220,0.15510193652916518,4.503963010320839e-08
1221,,
1222,7.958645161881402,2.082267931581279e-07
1223,,
1224,86.17512199166597,2.4016392149451753
1225,,
1226,,
1227,39.28106959417201,1.2168942079880672e-07
1228,,
1229,,
1230,,
1231,,
1232,0.9674491094393584,1.5343157261456407e-08
1233,,
1234,28.762285575920085,4.2338499629634235e-07
1235,15.327592805877437,2.7085660223724343e-07
1236,,
1237,,
1238,,
1239,,
1240,15.58499905522441,3.4123708399050017e-07
1241,,
1242,,
1243,,
1244,4.544008497860157,1.6995845310674912e-07
1245,,
1246,22.17356643306251,7.49364622605537e-08
1247,13.562515407602179,6.171143401366491e-07
1248,,
1249,,
1250,,
1251,0.21857076686260926,1.9727497285752763e-08
1252,,
1253,0.8282970150920459,7.275688749203144e-08
1254,4212.2413141601755,3821.5347083988904
1255,23.348223104061244,2.32434651268023
