stack,track_id,Genotype,num_frames,total_path_length,net_displacement,directionality_ratio,mean_speed,max_speed,n_stationary,persistence_fraction,alpha,K,D_est,P_est,area_mean,area_delta_mean,area_delta_max,area_slope,perimeter_mean,perimeter_delta_mean,perimeter_delta_max,perimeter_slope,eccentricity_mean,eccentricity_delta_mean,eccentricity_delta_max,eccentricity_slope,solidity_mean,solidity_delta_mean,solidity_delta_max,solidity_slope,orientation_mean,orientation_delta_mean,orientation_delta_max,orientation_slope,early_speed_mean,late_speed_mean,speed_trend_slope,speed_acceleration,early_area_mean,late_area_mean,area_trend_slope,area_volatility,early_eccentricity_mean,late_eccentricity_mean,eccentricity_trend_slope,temporal_persistence,speed_cv,directional_consistency,r_peak,g_peak,corr_length,num_frames__log1p,total_path_length__log1p,net_displacement__log1p,directionality_ratio__log1p,mean_speed__log1p,max_speed__log1p,n_stationary__log1p,persistence_fraction__log1p,K_x__log1p,D_est_x__log1p,P_est_x__log1p,K_y__log1p,D_est_y__log1p,P_est_y__log1p,K__log1p,D_est__log1p,P_est__log1p,area_mean__log1p,area_delta_max__log1p,perimeter_mean__log1p,perimeter_delta_max__log1p,eccentricity_mean__log1p,eccentricity_delta_max__log1p,solidity_mean__log1p,solidity_delta_max__log1p,orientation_delta_max__log1p,early_speed_mean__log1p,late_speed_mean__log1p,early_area_mean__log1p,late_area_mean__log1p,area_volatility__log1p,early_eccentricity_mean__log1p,late_eccentricity_mean__log1p,speed_cv__log1p,directional_consistency__log1p,r_peak__log1p,g_peak__log1p,corr_length__log1p
WT-1.tif,193,WT,2.0,11.109310335519414,11.109310335519414,1.0,5.554655167759707,11.109310335519414,1.0,1.0,,,,,348.5,-195.0,195,-194.99999999999983,108.95027047856912,-67.11879502661799,67.11879502661799,-67.11879502661793,0.9700987039228414,-0.0395726500465423,0.0395726500465423,-0.0395726500465424,0.8120103213699272,0.1070138400187661,0.1070138400187661,0.107013840018766,-0.9328837010183468,-0.0402549896917291,0.0402549896917291,-0.0402549896917289,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0,1.0986122886681098,2.4939746059448917,2.4939746059448917,0.6931471805599453,1.880175509845605,2.4939746059448917,0.6931471805599453,0.6931471805599453,,,,,,,,,,5.856503561673865,5.278114659230517,4.700028177012015,4.22125316665709,0.6780836450088906,0.0388097152884423,0.5944369037248336,0.1016661559236551,0.0394658654968831,,,,,,,,,,1.3862943611198906,11.24950186115234,2.302585092994046
WT-1.tif,194,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,476.0,0.0,0,,149.0538238691624,0.0,0.0,,0.989982827580891,0.0,0.0,,0.7414330218068536,0.0,0.0,,-1.3978295765254052,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0,0.6931471805599453,0.0,0.0,,0.0,0.0,0.6931471805599453,,,,,,,,,,,6.1675164908883415,0.0,5.0109940555280925,0.0,0.6881260093428317,0.0,0.5547083500250833,0.0,0.0,,,,,,,,,,1.3862943611198906,11.24950186115234,2.302585092994046
WT-1.tif,195,WT,2.0,4.462596469808325,4.462596469808325,1.0,2.2312982349041626,4.462596469808325,1.0,1.0,,,,,508.5,-107.0,107,-107.0,134.72844507162114,-16.935028842544426,16.935028842544426,-16.935028842544412,0.9811235373975044,-0.0066174316059393,0.0066174316059393,-0.0066174316059395,0.8574364014668183,-0.0359060132657401,0.0359060132657401,-0.0359060132657402,-1.0968043897224289,-0.029454944198572,0.029454944198572,-0.0294549441985719,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0,1.0986122886681098,1.697924220642576,1.697924220642576,0.6931471805599453,1.1728839867931011,1.697924220642576,0.6931471805599453,0.6931471805599453,,,,,,,,,,6.23342985266278,4.68213122712422,4.91065616220374,2.886755719153816,0.6836641269015217,0.0065956325218618,0.6191972582439765,0.0352764189359467,0.0290294817864506,,,,,,,,,,1.3862943611198906,11.24950186115234,2.302585092994046
WT-1.tif,196,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,343.0,0.0,0,,114.42640687119284,0.0,0.0,,0.9874526755316926,0.0,0.0,,0.8683544303797468,0.0,0.0,,-1.309008344669102,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0,0.6931471805599453,0.0,0.0,,0.0,0.0,0.6931471805599453,,,,,,,,,,,5.840641657373398,0.0,4.748633156936427,0.0,0.6868537562096259,0.0,0.6250580596993506,0.0,0.0,,,,,,,,,,1.3862943611198906,11.24950186115234,2.302585092994046
WT-1.tif,197,WT,2.0,3.281905669207543,3.281905669207543,1.0,1.6409528346037714,3.281905669207543,1.0,1.0,,,,,460.5,77.0,77,76.99999999999886,87.59797974644665,8.485281374238582,8.485281374238582,8.485281374238468,0.6711836871726875,-0.0164451169217713,0.0164451169217713,-0.016445116921771,0.9300718833436024,-0.0154117888683508,0.0154117888683508,-0.0154117888683506,0.6495556975934174,-0.388830751000316,0.388830751000316,-0.38883075100031,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0,1.0986122886681098,1.4543981603142664,1.4543981603142664,0.6931471805599453,0.971139774239874,1.4543981603142664,0.6931471805599453,0.6931471805599453,,,,,,,,,,6.134482053942907,4.356708826689592,4.484109055392225,2.249741268127637,0.5135321700665085,0.0163113604218163,0.6575572474789594,0.0152942335369836,0.3284622068161394,,,,,,,,,,1.3862943611198906,11.24950186115234,2.302585092994046
WT-1.tif,198,WT,9.0,31.935708640511542,17.464526505634243,0.5468651628252861,3.5484120711679497,19.998915284170646,1.0,0.5468651628252861,0.7870965026858459,35.41527998271204,3453.959635204742,1574.5664290901643,228.0,-24.625,154,-17.94327731092439,56.1383036364636,-3.7552038200428255,26.485281374238568,-2.602963151691738,0.6233303575779464,0.0074630725782929,0.3333345422439812,-0.0265087339603783,0.9448385024711486,-0.0006101401354117,0.0364365224238519,-0.0016958438968854,-0.4123553021555358,-0.0680962028738211,2.011223048371329,0.0402309713225675,1.0108505705826345,8.811121918771503,1.3385049829066915,0.4580779184197486,259.6666666666667,170.66666666666666,-17.94327731092439,0.2837613469710315,0.7180429161656258,0.5489523738089407,-0.0265087339603783,0.2903381476479607,1.6685990939345805,0.7501666588563758,3.0,76840.63242703484,9.0,2.302585092994046,3.4945574381967397,2.9158514051722912,0.4362304073690234,1.514778176702107,3.044470783254623,0.6931471805599453,0.4362304073690234,3.594988466304664,8.147566053124766,7.362370124123227,3.594988466304664,8.147566053124766,7.362370124123227,3.594988466304664,8.147566053124766,7.362370124123227,5.43372200355424,5.043425116919247,4.045474708515655,3.313650638634738,0.4844798153105072,0.2876829791343557,0.6651789414745403,0.0357884087837292,1.102346324594338,0.6985578020041432,2.283516631846628,5.563242451877201,5.145554611995626,0.2497943211473957,0.5411858035560132,0.4375788145507796,0.9815536507977514,0.5597110170332029,1.3862943611198906,11.24950186115234,2.302585092994046
WT-1.tif,199,WT,5.0,86.29078824918457,23.15203928664629,0.2683025587828614,17.258157649836914,34.103894918419115,1.0,0.2683025587828614,0.1468600914187625,745.9618038419984,81.91463461484568,2.449005392953193e-07,482.2,-103.25,667,-206.50000000000136,121.70823945689078,-24.94238815542512,147.05382386916236,-49.88477631085056,0.9529376016539276,-0.0078967775437834,0.0720651768031798,-0.015793555087567,0.8070390876910887,0.0472570095999564,0.201044845122515,0.0945140191999135,-0.7936408075986404,0.023598129194463,2.257231564644256,0.0471962583889206,0.0,2.795318059526445,1.3976590297630098,-26.434164366792373,818.0,405.0,-206.50000000000136,0.4823876162787533,0.9832102145065136,0.95162310433138,-0.015793555087567,-0.0962166868958835,0.7925796908272781,0.6930543820883136,3.0,76840.63242703484,9.0,1.791759469228055,4.469244938941158,3.1843688190447472,0.2376794385794438,2.904611974667826,3.5583120906522385,0.6931471805599453,0.2376794385794438,6.616014051083859,4.417811579912647,2.449005093071871e-07,6.616014051083859,4.417811579912647,2.449005093071871e-07,6.616014051083859,4.417811579912647,2.449005093071871e-07,6.180430646620605,6.504288173536645,4.809809500700226,4.997575882442105,0.6693347013861409,0.0695868600571079,0.5916896426385013,0.1831918822196462,1.1808776212934238,0.0,1.3337682174876146,6.70808408385307,6.0063531596017325,0.3936540421216541,0.6847168522431845,0.6686613875507619,0.5836557504265819,0.5265342243647662,1.3862943611198906,11.24950186115234,2.302585092994046
WT-1.tif,200,WT,4.0,42.58420240586709,1.8855258559692367,0.0442775900320598,10.646050601466772,18.821828463039136,1.0,0.0442775900320598,-3.350869282964416,422.0607695719329,13.777067774310702,9.274043361494616e-08,259.0,4.0,123,-3.8000000000000655,83.85838738653231,3.828427124746194,45.698484809834994,-0.6272077938642104,0.8889094115400161,0.0040305143967242,0.2028362433273061,0.0136861893568691,0.7919521112604584,-0.0210866984702905,0.2403993855606758,0.005061909932806,-0.5396928785263515,-0.0118302583842467,1.1226146804597543,-0.0711721386895772,0.0,18.821828463039136,6.428057770840461,-1.2351363699473126,293.0,305.0,-3.8000000000000655,0.1852678473206189,0.9621578314065816,0.9742493745967544,0.0136861893568691,0.970520829992469,0.6866818406382956,1.0,3.0,76840.63242703484,9.0,1.6094379124341005,3.7746947545569,1.0597071557834723,0.0433253449530498,2.454967118370865,2.9867837780796083,0.6931471805599453,0.0433253449530498,6.047515832018317,2.6930765043839235,9.274042931455241e-08,6.047515832018317,2.6930765043839235,9.274042931455241e-08,6.047515832018317,2.6930765043839235,9.274042931455241e-08,5.560681631015528,4.820281565605037,4.440983836371041,3.843711718962949,0.6359996315939234,0.1846823041419365,0.5833055905686799,0.2154334128882422,0.7526486685846256,0.0,2.9867837780796083,5.683579767338681,5.723585101952381,0.1699687805400181,0.6740448020497034,0.6801882626153357,0.5227631910166639,0.6931471805599453,1.3862943611198906,11.24950186115234,2.302585092994046
WT-1.tif,201,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,468.0,0.0,0,,110.32590180780451,0.0,0.0,,0.952406213855822,0.0,0.0,,0.8402154398563735,0.0,0.0,,-1.3178319414472814,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0,0.6931471805599453,0.0,0.0,,0.0,0.0,0.6931471805599453,,,,,,,,,,,6.150602768446279,0.0,4.712461951851394,0.0,0.6690625677013807,0.0,0.6098826516452246,0.0,0.0,,,,,,,,,,1.3862943611198906,11.24950186115234,2.302585092994046
WT-1.tif,202,WT,3.0,11.069340685894304,9.169219082061002,0.828343741714027,3.6897802286314345,9.083851471114242,1.0,0.828343741714027,0.9596614189441144,43.22926248563618,10.585356351464728,5.682974521067548e-09,186.66666666666663,19.0,68,19.0000000000004,72.83655599729269,12.121320343559644,27.071067811865483,12.12132034355984,0.9667114106829208,0.0184526559905373,0.0203314612125489,0.0184526559905374,0.8642992567926852,-0.0110386175277728,0.0576129881526985,-0.0110386175277731,-1.320484491122067,0.0375706455276081,0.0800021378503672,0.0375706455276085,0.0,9.083851471114242,4.541925735557184,2.5564365207756623,184.0,222.0,19.0000000000004,0.1490616911050657,0.947632486285046,0.9845377982661208,0.0184526559905374,,1.0568008257842476,,3.0,76840.63242703484,9.0,1.3862943611198906,2.4906684094165152,2.31936542068756,0.6034104978673249,1.545385721793386,2.3109352800535965,0.6931471805599453,0.6034104978673249,3.789386617213432,2.4497419171406367,5.682974504919448e-09,3.789386617213432,2.4497419171406367,5.682974504919448e-09,3.789386617213432,2.4497419171406367,5.682974504919448e-09,5.234667339471581,4.23410650459726,4.301853947683405,3.3347394306857137,0.6763628131794651,0.0201275364805607,0.6228852488669894,0.0560144708196596,0.0769630206252498,0.0,2.3109352800535965,5.220355825078324,5.407171771460119,0.1389456885524258,0.6666145253500845,0.6853860398049328,0.7211517784592751,,1.3862943611198906,11.24950186115234,2.302585092994046
WT-1.tif,203,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,114.0,0.0,0,,60.87005768508881,0.0,0.0,,0.9620753123560968,0.0,0.0,,0.7755102040816326,0.0,0.0,,-1.461929959949943,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0,0.6931471805599453,0.0,0.0,,0.0,0.0,0.6931471805599453,,,,,,,,,,,4.74493212836325,0.0,4.125036341902068,0.0,0.6740027459090645,0.0,0.5740878205439571,0.0,0.0,,,,,,,,,,1.3862943611198906,11.24950186115234,2.302585092994046
WT-1.tif,204,WT,1.0,0.0,0.0,,0.0,0.0,1.0,,,,,,110.0,0.0,0,,39.38477631085024,0.0,0.0,,0.7714092366388058,0.0,0.0,,0.9243697478991596,0.0,0.0,,-1.4556431584858749,0.0,0.0,,,,,,,,,,,,,,,,3.0,76840.63242703484,9.0,0.6931471805599453,0.0,0.0,,0.0,0.0,0.6931471805599453,,,,,,,,,,,4.709530201312334,0.0,3.698452889962249,0.0,0.5717754086954369,0.0,0.6545985104427103,0.0,0.0,,,,,,,,,,1.3862943611198906,11.24950186115234,2.302585092994046
